Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,group,-log10_p
GO_Biological_Process_2021,triglyceride-rich lipoprotein particle remodeling (GO:0034370),2/13,0.0018624280503563,0.0209258176064431,0,0,36.89981447124304,231.94759321375395,LPL;APOE,0,2.7299204959954024
GO_Biological_Process_2021,response to glucose (GO:0009749),3/49,0.0018912091143729,0.0210778306134145,0,0,13.348722545943524,83.70368414188104,ADIPOQ;LPL;GAS6,0,2.723260447782596
GO_Biological_Process_2021,supramolecular fiber organization (GO:0097435),7/351,0.0019148418213316,0.0211704911766426,0,0,4.278944736184046,26.77815074317038,CST3;MARCKS;COL1A2;TPM1;SERPINH1;CYP1B1;FBLN5,0,2.7178670958259805
GO_Biological_Process_2021,positive regulation of developmental process (GO:0051094),5/177,0.0019611924175944,0.0215108565167902,0,0,6.03671970624235,37.63413377506721,SLC6A6;GJA1;MDK;FST;APOE,0,2.707479794501567
GO_Biological_Process_2021,positive regulation of protein serine/threonine kinase activity (GO:0071902),4/106,0.001978777674223,0.0215328405179237,0,0,8.087418300653594,50.34641073488114,PDGFRB;RGCC;IL34;ADIPOQ,0,2.703602998255528
GO_Biological_Process_2021,negative regulation of cellular process (GO:0048523),9/566,0.0021186741752148,0.0223364735162572,0,0,3.434549292718054,21.14639901321512,SFRP4;GJA1;RGCC;MDK;FTH1;ADIPOQ;CYP1B1;IGFBP7;NUPR1,0,2.673935827048743
GO_Biological_Process_2021,positive regulation of actin filament bundle assembly (GO:0032233),3/51,0.0021222963043568,0.0223364735162572,0,0,12.791237113402062,78.73334684431502,NRP1;RGCC;TPM1,0,2.673193982186025
GO_Biological_Process_2021,negative regulation of coagulation (GO:0050819),2/14,0.0021657651600423,0.0223364735162572,0,0,33.82312925170068,207.5042741698455,SERPINE2;APOE,0,2.6643886369198735
GO_Biological_Process_2021,negative regulation of viral transcription (GO:0032897),2/14,0.0021657651600423,0.0223364735162572,0,0,33.82312925170068,207.5042741698455,IFITM3;ZFP36,0,2.6643886369198735
GO_Biological_Process_2021,response to chemokine (GO:1990868),2/14,0.0021657651600423,0.0223364735162572,0,0,33.82312925170068,207.5042741698455,FOXC1;CXCL12,0,2.6643886369198735
GO_Biological_Process_2021,sequestering of extracellular ligand from receptor (GO:0035581),2/14,0.0021657651600423,0.0223364735162572,0,0,33.82312925170068,207.5042741698455,CHRDL1;FSTL1,0,2.6643886369198735
GO_Biological_Process_2021,vascular endothelial growth factor signaling pathway (GO:0038084),2/14,0.0021657651600423,0.0223364735162572,0,0,33.82312925170068,207.5042741698455,NRP1;FOXC1,0,2.6643886369198735
GO_Biological_Process_2021,regulation of protein phosphorylation (GO:0001932),6/266,0.002197553162033,0.0224964331105898,0,0,4.8216039279869065,29.51019644870624,RARRES2;IL34;ADIPOQ;LEPR;PLPP3;GAS6,0,2.6580606099068365
GO_Biological_Process_2021,positive regulation of cell migration (GO:0030335),6/269,0.0023240770352469,0.0236167239905246,0,0,4.765876547204918,28.902335636583107,PDGFRB;NRP1;CXCL12;CSF1;MDK;MYLK,0,2.633749480658575
GO_Biological_Process_2021,positive regulation of chemokine production (GO:0032722),3/53,0.0023702048008991,0.0239096571886322,0,0,12.278350515463918,74.219914290735,EGR1;ADIPOQ;LPL,0,2.6252141265394338
GO_Biological_Process_2021,"regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:1900151)",2/15,0.0024908343052083,0.0247649856819992,0,0,31.21978021978022,187.16687708215863,ZFP36;ZFP36L1,0,2.6036551615550745
GO_Biological_Process_2021,"positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:1900153)",2/15,0.0024908343052083,0.0247649856819992,0,0,31.21978021978022,187.16687708215863,ZFP36;ZFP36L1,0,2.6036551615550745
GO_Biological_Process_2021,cellular response to transforming growth factor beta stimulus (GO:0071560),4/114,0.0025784986150308,0.0254534648998049,0,0,7.496212121212121,44.681532028701994,JUN;COL1A2;FOS;ZFP36L1,0,2.5886330975264706
GO_Biological_Process_2021,negative regulation of Wnt signaling pathway (GO:0030178),5/191,0.0027282197628446,0.0267404234911436,0,0,5.578381437464629,32.935355226070214,SFRP4;IGFBP4;MDK;APOE;BICC1,0,2.564120649431016
GO_Biological_Process_2021,3'-UTR-mediated mRNA destabilization (GO:0061158),2/16,0.0028374149918175,0.026858270675972,0,0,28.988338192419825,170.01259891772904,ZFP36;ZFP36L1,0,2.547077140948638
GO_Biological_Process_2021,negative regulation of platelet activation (GO:0010544),2/16,0.0028374149918175,0.026858270675972,0,0,28.988338192419825,170.01259891772904,SERPINE2;APOE,0,2.547077140948638
GO_Biological_Process_2021,cellular response to corticosteroid stimulus (GO:0071384),2/16,0.0028374149918175,0.026858270675972,0,0,28.988338192419825,170.01259891772904,ZFP36;ZFP36L1,0,2.547077140948638
GO_Biological_Process_2021,platelet-derived growth factor receptor signaling pathway (GO:0048008),2/16,0.0028374149918175,0.026858270675972,0,0,28.988338192419825,170.01259891772904,PDGFRB;NRP1,0,2.547077140948638
GO_Biological_Process_2021,positive regulation of collagen biosynthetic process (GO:0032967),2/16,0.0028374149918175,0.026858270675972,0,0,28.988338192419825,170.01259891772904,RGCC;RUNX1,0,2.547077140948638
GO_Biological_Process_2021,cellular response to peptide (GO:1901653),3/57,0.0029180959475417,0.0274340721054601,0,0,11.36655211912944,66.3445636168701,GJA1;VCAM1;ZFP36L1,0,2.534900432523837
GO_Biological_Process_2021,negative regulation of cell population proliferation (GO:0008285),7/379,0.0029401704931762,0.0274548352808754,0,0,3.951208232165568,23.032729581236563,SFRP4;RGCC;IGFBP5;FTH1;CYP1B1;IGFBP7;NUPR1,0,2.531627485200508
GO_Biological_Process_2021,regulation of signal transduction (GO:0009966),5/198,0.00318406425422,0.0289523431258087,0,0,5.374147804745023,30.899183186725125,IGFBP5;IGFBP4;ADIPOQ;IGFBP7;RUNX1,0,2.497018176810116
GO_Biological_Process_2021,aorta morphogenesis (GO:0035909),2/17,0.0032052883489498,0.0289523431258087,0,0,27.05442176870748,155.3722787250682,PDGFRB;MYLK,0,2.4941328950921853
GO_Biological_Process_2021,negative regulation of vascular associated smooth muscle cell proliferation (GO:1904706),2/17,0.0032052883489498,0.0289523431258087,0,0,27.05442176870748,155.3722787250682,ADIPOQ;TPM1,0,2.4941328950921853
GO_Biological_Process_2021,regulation of stem cell proliferation (GO:0072091),2/17,0.0032052883489498,0.0289523431258087,0,0,27.05442176870748,155.3722787250682,GJA1;ZFP36L1,0,2.4941328950921853
GO_Biological_Process_2021,positive regulation of collagen metabolic process (GO:0010714),2/17,0.0032052883489498,0.0289523431258087,0,0,27.05442176870748,155.3722787250682,RGCC;RUNX1,0,2.4941328950921853
GO_Biological_Process_2021,response to organic cyclic compound (GO:0014070),3/60,0.0033760739560196,0.0302969753715526,0,0,10.766684753119913,61.27365293527066,IGFBP5;SPP1;CYP1B1,0,2.4715880483202515
GO_Biological_Process_2021,regulation of tumor necrosis factor production (GO:0032680),4/124,0.0034901927235166,0.0304738386270612,0,0,6.868055555555555,38.85807320211981,ZFP36;ADIPOQ;LPL;GAS6,0,2.457150591250308
GO_Biological_Process_2021,regulation of angiogenesis (GO:0045765),5/203,0.0035416739735841,0.0304738386270612,0,0,5.237107921318447,29.55381588753612,FOXC1;RGCC;SPARC;CYP1B1;RUNX1,0,2.4507914199924246
GO_Biological_Process_2021,platelet degranulation (GO:0002576),4/125,0.0035919377730342,0.0304738386270612,0,0,6.81095041322314,38.33927204757649,SPARC;RARRES2;SERPING1;GAS6,0,2.44467119568568
GO_Biological_Process_2021,acidic amino acid transport (GO:0015800),2/18,0.003594237117374,0.0304738386270612,0,0,25.362244897959183,142.7494556250508,SLC6A6;GJA1,0,2.4443932752041784
GO_Biological_Process_2021,cellular response to glucocorticoid stimulus (GO:0071385),2/18,0.003594237117374,0.0304738386270612,0,0,25.362244897959183,142.7494556250508,ZFP36;ZFP36L1,0,2.4443932752041784
GO_Biological_Process_2021,negative regulation of tumor necrosis factor-mediated signaling pathway (GO:0010804),2/18,0.003594237117374,0.0304738386270612,0,0,25.362244897959183,142.7494556250508,ADIPOQ;GAS6,0,2.4443932752041784
GO_Biological_Process_2021,positive regulation of extracellular matrix organization (GO:1903055),2/18,0.003594237117374,0.0304738386270612,0,0,25.362244897959183,142.7494556250508,RGCC;RUNX1,0,2.4443932752041784
GO_Biological_Process_2021,response to interferon-alpha (GO:0035455),2/18,0.003594237117374,0.0304738386270612,0,0,25.362244897959183,142.7494556250508,IFITM3;GAS6,0,2.4443932752041784
GO_Biological_Process_2021,positive regulation of macrophage derived foam cell differentiation (GO:0010744),2/18,0.003594237117374,0.0304738386270612,0,0,25.362244897959183,142.7494556250508,CSF1;LPL,0,2.4443932752041784
GO_Biological_Process_2021,regulation of collagen biosynthetic process (GO:0032965),2/19,0.0040040456388033,0.0333348859808808,0,0,23.869147659063625,131.7684366549516,RGCC;RUNX1,0,2.397500981001042
GO_Biological_Process_2021,regulation of insulin-like growth factor receptor signaling pathway (GO:0043567),2/19,0.0040040456388033,0.0333348859808808,0,0,23.869147659063625,131.7684366549516,IGFBP5;IGFBP4,0,2.397500981001042
GO_Biological_Process_2021,regulation of oligodendrocyte differentiation (GO:0048713),2/19,0.0040040456388033,0.0333348859808808,0,0,23.869147659063625,131.7684366549516,MDK;IL34,0,2.397500981001042
GO_Biological_Process_2021,diterpenoid metabolic process (GO:0016101),3/64,0.004051724989556,0.0335298439255474,0,0,10.058644583403751,55.40917594097984,RARRES2;LPL;APOE,0,2.3923600400075964
GO_Biological_Process_2021,positive regulation of nucleic acid-templated transcription (GO:1903508),8/511,0.0041053440066568,0.0337713417690458,0,0,3.353271674302014,18.427789595406065,EGR1;JUN;FOXC1;SPP1;EBF3;APOE;FOS;RUNX1,0,2.3866504453817807
GO_Biological_Process_2021,positive regulation of protein modification process (GO:0031401),5/214,0.0044287415592079,0.0358390572473381,0,0,4.958700579199194,26.87437105346752,RARRES2;IL34;ADIPOQ;LEPR;GAS6,0,2.353719662385083
GO_Biological_Process_2021,positive regulation of epidermal cell differentiation (GO:0045606),2/20,0.004434499847536,0.0358390572473381,0,0,22.54195011337869,122.13995997533476,SFRP4;FOXC1,0,2.3531553556979046
GO_Biological_Process_2021,positive regulation of lymphocyte differentiation (GO:0045621),2/20,0.004434499847536,0.0358390572473381,0,0,22.54195011337869,122.13995997533476,MDK;GAS6,0,2.3531553556979046
GO_Biological_Process_2021,cell chemotaxis (GO:0060326),3/69,0.0050044009602974,0.0402097798089015,0,0,9.294283036551075,49.23588406625014,PDGFRB;NRP1;CXCL12,0,2.300647901243114
GO_Biological_Process_2021,positive regulation of cell motility (GO:2000147),5/221,0.0050696490915791,0.0404985840726148,0,0,4.796296296296297,25.345949485342324,PDGFRB;CXCL12;CSF1;MDK;MYLK,0,2.295022100403354
GO_Biological_Process_2021,positive regulation of cell-substrate adhesion (GO:0010811),3/70,0.0052097235794995,0.0413377302818975,0,0,9.155100784736112,48.13045658628783,NRP1;CSF1;MDK,0,2.2831853191347906
GO_Biological_Process_2021,positive regulation of response to external stimulus (GO:0032103),4/139,0.0052345172209349,0.0413377302818975,0,0,6.1003086419753085,32.04175316395329,PDGFRB;MDK;RARRES2;LPL,0,2.281123367080172
GO_Biological_Process_2021,negative regulation of myeloid cell differentiation (GO:0045638),2/22,0.0053564969577325,0.0418230440428611,0,0,20.285714285714285,106.08302856731788,ZFP36;ZFP36L1,0,2.2711191374126707
GO_Biological_Process_2021,cellular response to osmotic stress (GO:0071470),2/22,0.0053564969577325,0.0418230440428611,0,0,20.285714285714285,106.08302856731788,MYLK;ZFP36L1,0,2.2711191374126707
GO_Biological_Process_2021,positive regulation of cholesterol efflux (GO:0010875),2/23,0.0058476195920622,0.0448967237568336,0,0,19.318756073858115,99.33164622370634,ADIPOQ;APOE,0,2.2330208874937414
GO_Biological_Process_2021,positive regulation of epithelial cell apoptotic process (GO:1904037),2/23,0.0058476195920622,0.0448967237568336,0,0,19.318756073858115,99.33164622370634,SFRP4;RGCC,0,2.2330208874937414
GO_Biological_Process_2021,positive regulation of morphogenesis of an epithelium (GO:1905332),2/23,0.0058476195920622,0.0448967237568336,0,0,19.318756073858115,99.33164622370634,GJA1;MDK,0,2.2330208874937414
GO_Biological_Process_2021,regulation of cytokine-mediated signaling pathway (GO:0001959),3/74,0.006081441880416,0.0461788608721699,0,0,8.637578045593147,44.073358237157414,SOCS3;GAS6;RUNX1,0,2.2159934394003264
GO_Biological_Process_2021,regulation of stress fiber assembly (GO:0051492),3/74,0.006081441880416,0.0461788608721699,0,0,8.637578045593147,44.073358237157414,NRP1;RGCC;TPM1,0,2.2159934394003264
GO_Biological_Process_2021,extracellular matrix assembly (GO:0085029),2/24,0.0063585473607634,0.0477582198509515,0,0,18.43970315398887,93.26719485343038,GAS6;FBLN5,0,2.1966420895814758
GO_Biological_Process_2021,protein kinase B signaling (GO:0043491),2/24,0.0063585473607634,0.0477582198509515,0,0,18.43970315398887,93.26719485343038,GAS6;ZFP36L1,0,2.1966420895814758
GO_Biological_Process_2021,regulation of BMP signaling pathway (GO:0030510),3/76,0.00654799848395,0.048915318404427,0,0,8.400084733794662,42.240631240424875,SFRP4;FST;FSTL1,0,2.1838914298117493
GO_Biological_Process_2021,negative regulation of developmental process (GO:0051093),3/77,0.0067890554235683,0.0495869805828699,0,0,8.286152131512956,41.36814601724816,CST3;FOXC1;GAS6,0,2.1681906458768494
GO_Biological_Process_2021,acylglycerol homeostasis (GO:0055090),2/25,0.0068890740028299,0.0495869805828699,0,0,17.637089618456077,87.79423275712823,LPL;APOE,0,2.1618391500064456
GO_Biological_Process_2021,negative regulation of cellular carbohydrate metabolic process (GO:0010677),2/25,0.0068890740028299,0.0495869805828699,0,0,17.637089618456077,87.79423275712823,ADIPOQ;NUPR1,0,2.1618391500064456
GO_Biological_Process_2021,regulation of calcium ion import (GO:0090279),2/25,0.0068890740028299,0.0495869805828699,0,0,17.637089618456077,87.79423275712823,PDGFRB;CXCL12,0,2.1618391500064456
GO_Biological_Process_2021,regulation of protein processing (GO:0070613),2/25,0.0068890740028299,0.0495869805828699,0,0,17.637089618456077,87.79423275712823,SERPINE2;RUNX1,0,2.1618391500064456
GO_Biological_Process_2021,response to hexose (GO:0009746),2/25,0.0068890740028299,0.0495869805828699,0,0,17.637089618456077,87.79423275712823,ADIPOQ;LPL,0,2.1618391500064456
GO_Biological_Process_2021,positive regulation of lipid metabolic process (GO:0045834),2/25,0.0068890740028299,0.0495869805828699,0,0,17.637089618456077,87.79423275712823,ADIPOQ;APOE,0,2.1618391500064456
GO_Biological_Process_2021,negative regulation of blood vessel morphogenesis (GO:2000181),3/78,0.0070353356395665,0.0501177002777367,0,0,8.175257731958762,40.523198294001766,FOXC1;SPARC;RGCC,0,2.152715178551269
GO_Biological_Process_2021,negative regulation of protein serine/threonine kinase activity (GO:0071901),3/78,0.0070353356395665,0.0501177002777367,0,0,8.175257731958762,40.523198294001766,ADIPOQ;SPRY1;APOE,0,2.152715178551269
GO_Biological_Process_2021,negative regulation of protein transport (GO:0051224),2/26,0.0074389947886241,0.0524525040708087,0,0,16.901360544217688,82.83389842043363,ADIPOQ;APOE,0,2.128485745535816
GO_Biological_Process_2021,regulation of regulatory T cell differentiation (GO:0045589),2/26,0.0074389947886241,0.0524525040708087,0,0,16.901360544217688,82.83389842043363,MDK;RUNX1,0,2.128485745535816
GO_Biological_Process_2021,positive regulation of protein kinase activity (GO:0045860),4/154,0.0074843681189679,0.0525045519817956,0,0,5.486111111111111,26.854177504242617,EGR1;CSF1;IL34;GAS6,0,2.1258448598539195
GO_Biological_Process_2021,positive regulation of cell adhesion (GO:0045785),3/80,0.0075436735898985,0.0526533176830295,0,0,7.96211005489356,38.91119811203056,CXCL12;MDK;TPM1,0,2.122417111518444
GO_Biological_Process_2021,regulation of blood coagulation (GO:0030193),2/27,0.0080081065105895,0.0547881346417562,0,0,16.224489795918366,78.32049478663112,SERPINE2;APOE,0,2.096470159223335
GO_Biological_Process_2021,cellular response to cadmium ion (GO:0071276),2/27,0.0080081065105895,0.0547881346417562,0,0,16.224489795918366,78.32049478663112,JUN;FOS,0,2.096470159223335
GO_Biological_Process_2021,response to glucocorticoid (GO:0051384),2/27,0.0080081065105895,0.0547881346417562,0,0,16.224489795918366,78.32049478663112,ZFP36;ZFP36L1,0,2.096470159223335
GO_Biological_Process_2021,positive regulation of nuclear division (GO:0051785),2/27,0.0080081065105895,0.0547881346417562,0,0,16.224489795918366,78.32049478663112,PDGFRB;RGCC,0,2.096470159223335
GO_Biological_Process_2021,cellular response to growth factor stimulus (GO:0071363),4/158,0.0081768195013075,0.0556668204473256,0,0,5.342532467532467,25.67862595978233,NRP1;ZFP36;FOXC1;ZFP36L1,0,2.0874155889485597
GO_Biological_Process_2021,regulation of small molecule metabolic process (GO:0062012),2/28,0.008596207471144,0.057951018171322,0,0,15.599686028257455,74.19887958363982,ADIPOQ;APOE,0,2.065693111272073
GO_Biological_Process_2021,positive regulation of response to wounding (GO:1903036),2/28,0.008596207471144,0.057951018171322,0,0,15.599686028257455,74.19887958363982,MDK;MYLK,0,2.065693111272073
GO_Biological_Process_2021,positive regulation of endothelial cell migration (GO:0010595),3/86,0.0091967042793181,0.0608549316297035,0,0,7.384300086945721,34.62431918243145,NRP1;SPARC;PLPP3,0,2.0363677780606766
GO_Biological_Process_2021,negative regulation of wound healing (GO:0061045),2/29,0.0092030974751143,0.0608549316297035,0,0,15.02116402116402,70.4224490277819,SERPINE2;APOE,0,2.0360659780951327
GO_Biological_Process_2021,response to cadmium ion (GO:0046686),2/29,0.0092030974751143,0.0608549316297035,0,0,15.02116402116402,70.4224490277819,JUN;FOS,0,2.0360659780951327
GO_Biological_Process_2021,positive regulation of leukocyte migration (GO:0002687),2/29,0.0092030974751143,0.0608549316297035,0,0,15.02116402116402,70.4224490277819,CSF1;MDK,0,2.0360659780951327
GO_Biological_Process_2021,negative regulation of angiogenesis (GO:0016525),3/87,0.0094911203717816,0.0624606112085821,0,0,7.296023564064801,33.980490043633495,FOXC1;SPARC;RGCC,0,2.0226825185987516
GO_Biological_Process_2021,positive regulation of cell population proliferation (GO:0008284),7/474,0.0097133406483204,0.063620079507009,0,0,3.1321176118440746,14.515031746487958,PDGFRB;GJA1;ESM1;CSF1;MDK;IL34;GAS6,0,2.012631380224196
GO_Biological_Process_2021,artery morphogenesis (GO:0048844),2/30,0.0098285778207101,0.0640712006991576,0,0,14.48396501457726,66.95156387938638,PDGFRB;NRP1,0,2.0075093193297984
