Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,group,-log10_p
GO_Biological_Process_2021,regulation of blood vessel endothelial cell migration (GO:0043535),2/55,0.0083588302127531,0.0470734122507677,0,0,15.642295597484276,74.83957451132376,PDGFB;FGF2,AEC,2.077854496208505
GO_Biological_Process_2021,regulation of cardiac conduction (GO:1903779),2/55,0.0083588302127531,0.0470734122507677,0,0,15.642295597484276,74.83957451132376,NPR1;GJA5,AEC,2.077854496208505
GO_Biological_Process_2021,negative regulation of gene expression (GO:0010629),4/322,0.0084881069325774,0.0474447171082127,0,0,5.368334700574241,25.602067470141,DLL4;CLDN5;PDGFB;FGF2,AEC,2.071189157860748
GO_Biological_Process_2021,cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742),3/170,0.0088262295002795,0.0489592369820153,0,0,7.5613453943177475,35.76537063679844,CDH5;CLDN5;CDH13,AEC,2.0542247841844135
GO_Biological_Process_2021,renal system development (GO:0072001),2/57,0.0089551608364968,0.0489592369820153,0,0,15.071969696969695,71.07225417227201,ACE;SOX17,AEC,2.0479266097283184
GO_Biological_Process_2021,regulation of mitotic nuclear division (GO:0007088),2/57,0.0089551608364968,0.0489592369820153,0,0,15.071969696969695,71.07225417227201,EDN1;PDGFB,AEC,2.0479266097283184
GO_Biological_Process_2021,positive regulation of ERK1 and ERK2 cascade (GO:0070374),3/172,0.0091115611350234,0.0494533281893664,0,0,7.471106634772756,35.10083699792174,NDRG4;PDGFB;FGF2,AEC,2.0404072065351544
GO_Biological_Process_2021,positive regulation of DNA biosynthetic process (GO:2000573),2/61,0.0102031878981958,0.0549797678830842,0,0,14.04731638418079,64.40771918587598,PDGFB;FGF2,AEC,1.9912641154648159
GO_Biological_Process_2021,positive regulation of cellular biosynthetic process (GO:0031328),3/180,0.01030679429305,0.0551413494678176,0,0,7.130544536602957,32.621898711524636,EDN1;PDGFB;FGF2,AEC,1.9868763916831889
GO_Biological_Process_2021,positive regulation of DNA metabolic process (GO:0051054),2/63,0.0108545013893802,0.0576597272386225,0,0,13.585382513661202,61.44906812714711,PDGFB;FGF2,AEC,1.9643901214324337
GO_Biological_Process_2021,negative regulation of cellular macromolecule biosynthetic process (GO:2000113),5/547,0.0115664855464796,0.0578673547663765,0,0,3.978679786797868,17.74349360743299,MECOM;HEY1;SOX18;PDGFB;TBX3,AEC,1.9367985805149848
GO_Biological_Process_2021,positive regulation of cell cycle (GO:0045787),2/66,0.0118650634107129,0.0578673547663765,0,0,12.946614583333334,57.4073222604629,PDGFB;TBX3,AEC,1.9257299364311244
GO_Biological_Process_2021,positive regulation of bicellular tight junction assembly (GO:1903348),1/5,0.0124387771927725,0.0578673547663765,0,0,101.76530612244898,446.4379351400606,CLDN5,AEC,1.9052223113279663
GO_Biological_Process_2021,positive regulation of cell fate commitment (GO:0010455),1/5,0.0124387771927725,0.0578673547663765,0,0,101.76530612244898,446.4379351400606,FGF2,AEC,1.9052223113279663
GO_Biological_Process_2021,female genitalia development (GO:0030540),1/5,0.0124387771927725,0.0578673547663765,0,0,101.76530612244898,446.4379351400606,TBX3,AEC,1.9052223113279663
GO_Biological_Process_2021,regulation of systemic arterial blood pressure by endothelin (GO:0003100),1/5,0.0124387771927725,0.0578673547663765,0,0,101.76530612244898,446.4379351400606,EDN1,AEC,1.9052223113279663
GO_Biological_Process_2021,receptor transactivation (GO:0035624),1/5,0.0124387771927725,0.0578673547663765,0,0,101.76530612244898,446.4379351400606,ADRA2C,AEC,1.9052223113279663
GO_Biological_Process_2021,regulation of cell proliferation involved in heart morphogenesis (GO:2000136),1/5,0.0124387771927725,0.0578673547663765,0,0,101.76530612244898,446.4379351400606,TBX3,AEC,1.9052223113279663
GO_Biological_Process_2021,cardiac cell fate commitment (GO:0060911),1/5,0.0124387771927725,0.0578673547663765,0,0,101.76530612244898,446.4379351400606,SOX17,AEC,1.9052223113279663
GO_Biological_Process_2021,cardiac muscle cell proliferation (GO:0060038),1/5,0.0124387771927725,0.0578673547663765,0,0,101.76530612244898,446.4379351400606,NDRG4,AEC,1.9052223113279663
GO_Biological_Process_2021,sinoatrial node cell differentiation (GO:0060921),1/5,0.0124387771927725,0.0578673547663765,0,0,101.76530612244898,446.4379351400606,TBX3,AEC,1.9052223113279663
GO_Biological_Process_2021,regulation of glomerular mesangial cell proliferation (GO:0072124),1/5,0.0124387771927725,0.0578673547663765,0,0,101.76530612244898,446.4379351400606,PDGFB,AEC,1.9052223113279663
GO_Biological_Process_2021,striated muscle cell proliferation (GO:0014855),1/5,0.0124387771927725,0.0578673547663765,0,0,101.76530612244898,446.4379351400606,NDRG4,AEC,1.9052223113279663
GO_Biological_Process_2021,tight junction organization (GO:0120193),1/5,0.0124387771927725,0.0578673547663765,0,0,101.76530612244898,446.4379351400606,CLDN5,AEC,1.9052223113279663
GO_Biological_Process_2021,tonic smooth muscle contraction (GO:0014820),1/5,0.0124387771927725,0.0578673547663765,0,0,101.76530612244898,446.4379351400606,EDN1,AEC,1.9052223113279663
GO_Biological_Process_2021,regulation of microvillus assembly (GO:0032534),1/5,0.0124387771927725,0.0578673547663765,0,0,101.76530612244898,446.4379351400606,PODXL,AEC,1.9052223113279663
GO_Biological_Process_2021,vascular endothelial growth factor receptor-2 signaling pathway (GO:0036324),1/5,0.0124387771927725,0.0578673547663765,0,0,101.76530612244898,446.4379351400606,CLEC14A,AEC,1.9052223113279663
GO_Biological_Process_2021,regulation of phosphatidylinositol biosynthetic process (GO:0010511),1/5,0.0124387771927725,0.0578673547663765,0,0,101.76530612244898,446.4379351400606,PDGFB,AEC,1.9052223113279663
GO_Biological_Process_2021,endodermal cell fate specification (GO:0001714),1/5,0.0124387771927725,0.0578673547663765,0,0,101.76530612244898,446.4379351400606,SOX17,AEC,1.9052223113279663
GO_Biological_Process_2021,endothelin receptor signaling pathway (GO:0086100),1/5,0.0124387771927725,0.0578673547663765,0,0,101.76530612244898,446.4379351400606,EDN1,AEC,1.9052223113279663
GO_Biological_Process_2021,positive regulation of cell-substrate adhesion (GO:0010811),2/70,0.013274200561286,0.0605182992849427,0,0,12.182598039215684,52.65237170003471,PDGFB;CDH13,AEC,1.8769916248436092
GO_Biological_Process_2021,kidney development (GO:0001822),2/70,0.013274200561286,0.0605182992849427,0,0,12.182598039215684,52.65237170003471,ACE;SOX17,AEC,1.8769916248436092
GO_Biological_Process_2021,negative regulation of cell adhesion (GO:0007162),2/73,0.0143765335552059,0.0605182992849427,0,0,11.666079812206572,49.48935398933624,PODXL;CDH13,AEC,1.8423458176616205
GO_Biological_Process_2021,negative regulation of cell population proliferation (GO:0008285),4/379,0.014731626177976,0.0605182992849427,0,0,4.539130434782609,19.14495667998926,DLL4;NDRG4;CDH13;TBX3,AEC,1.8317493101064308
GO_Biological_Process_2021,epithelial tube formation (GO:0072175),1/6,0.0149082847993736,0.0605182992849427,0,0,81.40816326530613,342.3895623444841,PODXL,AEC,1.8265723193247598
GO_Biological_Process_2021,negative regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis (GO:1903588),1/6,0.0149082847993736,0.0605182992849427,0,0,81.40816326530613,342.3895623444841,DLL4,AEC,1.8265723193247598
GO_Biological_Process_2021,regulation of sarcomere organization (GO:0060297),1/6,0.0149082847993736,0.0605182992849427,0,0,81.40816326530613,342.3895623444841,EDN1,AEC,1.8265723193247598
GO_Biological_Process_2021,amylin receptor signaling pathway (GO:0097647),1/6,0.0149082847993736,0.0605182992849427,0,0,81.40816326530613,342.3895623444841,RAMP2,AEC,1.8265723193247598
GO_Biological_Process_2021,positive regulation of cell-cell adhesion mediated by integrin (GO:0033634),1/6,0.0149082847993736,0.0605182992849427,0,0,81.40816326530613,342.3895623444841,PODXL,AEC,1.8265723193247598
GO_Biological_Process_2021,"anterior/posterior axis specification, embryo (GO:0008595)",1/6,0.0149082847993736,0.0605182992849427,0,0,81.40816326530613,342.3895623444841,TBX3,AEC,1.8265723193247598
GO_Biological_Process_2021,negative regulation of fibroblast migration (GO:0010764),1/6,0.0149082847993736,0.0605182992849427,0,0,81.40816326530613,342.3895623444841,FGF2,AEC,1.8265723193247598
GO_Biological_Process_2021,regulation of ventricular cardiac muscle cell membrane depolarization (GO:0060373),1/6,0.0149082847993736,0.0605182992849427,0,0,81.40816326530613,342.3895623444841,GJA5,AEC,1.8265723193247598
GO_Biological_Process_2021,response to heparin (GO:0071503),1/6,0.0149082847993736,0.0605182992849427,0,0,81.40816326530613,342.3895623444841,GPIHBP1,AEC,1.8265723193247598
GO_Biological_Process_2021,positive regulation of lipoprotein particle clearance (GO:0010986),1/6,0.0149082847993736,0.0605182992849427,0,0,81.40816326530613,342.3895623444841,GPIHBP1,AEC,1.8265723193247598
GO_Biological_Process_2021,inner ear auditory receptor cell differentiation (GO:0042491),1/6,0.0149082847993736,0.0605182992849427,0,0,81.40816326530613,342.3895623444841,JAG2,AEC,1.8265723193247598
GO_Biological_Process_2021,ruffle assembly (GO:0097178),1/6,0.0149082847993736,0.0605182992849427,0,0,81.40816326530613,342.3895623444841,AIF1L,AEC,1.8265723193247598
GO_Biological_Process_2021,regulation of epinephrine secretion (GO:0014060),1/6,0.0149082847993736,0.0605182992849427,0,0,81.40816326530613,342.3895623444841,ADRA2C,AEC,1.8265723193247598
GO_Biological_Process_2021,regulation of glomerular filtration (GO:0003093),1/6,0.0149082847993736,0.0605182992849427,0,0,81.40816326530613,342.3895623444841,PDGFB,AEC,1.8265723193247598
GO_Biological_Process_2021,regulation of hematopoietic stem cell proliferation (GO:1902033),1/6,0.0149082847993736,0.0605182992849427,0,0,81.40816326530613,342.3895623444841,ACE,AEC,1.8265723193247598
GO_Biological_Process_2021,spinal cord dorsal/ventral patterning (GO:0021513),1/6,0.0149082847993736,0.0605182992849427,0,0,81.40816326530613,342.3895623444841,DLL4,AEC,1.8265723193247598
GO_Biological_Process_2021,regulation of hyaluronan biosynthetic process (GO:1900125),1/6,0.0149082847993736,0.0605182992849427,0,0,81.40816326530613,342.3895623444841,PDGFB,AEC,1.8265723193247598
GO_Biological_Process_2021,tripartite regional subdivision (GO:0007351),1/6,0.0149082847993736,0.0605182992849427,0,0,81.40816326530613,342.3895623444841,TBX3,AEC,1.8265723193247598
GO_Biological_Process_2021,regulation of peptidyl-cysteine S-nitrosylation (GO:2000169),1/6,0.0149082847993736,0.0605182992849427,0,0,81.40816326530613,342.3895623444841,ACE,AEC,1.8265723193247598
GO_Biological_Process_2021,positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068),2/77,0.0159057771109684,0.0605182992849427,0,0,11.041666666666666,45.72434655376785,PDGFB;FGF2,AEC,1.7984451076467942
GO_Biological_Process_2021,negative regulation of blood vessel morphogenesis (GO:2000181),2/78,0.0162985561731684,0.0605182992849427,0,0,10.895833333333334,44.85464558420347,CLDN5;NPR1,AEC,1.7878508663812431
GO_Biological_Process_2021,positive regulation of protein modification process (GO:0031401),3/214,0.0163712299817738,0.0605182992849427,0,0,5.971261470202682,24.55519908720985,CDH5;ACE;FGF2,AEC,1.785918690519014
GO_Biological_Process_2021,regulation of neuron differentiation (GO:0045664),2/79,0.0166954776383478,0.0605182992849427,0,0,10.75378787878788,44.01113934918422,HEY1;ADRA2C,AEC,1.7774011517679502
GO_Biological_Process_2021,regulation of cell growth (GO:0001558),3/217,0.0169842657929789,0.0605182992849427,0,0,5.886657387154504,23.99088324962961,SOX17;NPR1;FAM107A,AEC,1.7699532223559038
GO_Biological_Process_2021,negative regulation of catecholamine secretion (GO:0033604),1/7,0.0173717414502839,0.0605182992849427,0,0,67.83673469387755,274.9362107684438,ADRA2C,AEC,1.7601566430186848
GO_Biological_Process_2021,regulation of skeletal muscle satellite cell proliferation (GO:0014842),1/7,0.0173717414502839,0.0605182992849427,0,0,67.83673469387755,274.9362107684438,FGF2,AEC,1.7601566430186848
GO_Biological_Process_2021,regulation of systemic arterial blood pressure by renin-angiotensin (GO:0003081),1/7,0.0173717414502839,0.0605182992849427,0,0,67.83673469387755,274.9362107684438,ACE,AEC,1.7601566430186848
GO_Biological_Process_2021,gap junction assembly (GO:0016264),1/7,0.0173717414502839,0.0605182992849427,0,0,67.83673469387755,274.9362107684438,GJA5,AEC,1.7601566430186848
GO_Biological_Process_2021,glomerular epithelial cell development (GO:0072310),1/7,0.0173717414502839,0.0605182992849427,0,0,67.83673469387755,274.9362107684438,PODXL,AEC,1.7601566430186848
GO_Biological_Process_2021,glomerular visceral epithelial cell development (GO:0072015),1/7,0.0173717414502839,0.0605182992849427,0,0,67.83673469387755,274.9362107684438,PODXL,AEC,1.7601566430186848
GO_Biological_Process_2021,regulation of atrial cardiac muscle cell membrane depolarization (GO:0060371),1/7,0.0173717414502839,0.0605182992849427,0,0,67.83673469387755,274.9362107684438,GJA5,AEC,1.7601566430186848
GO_Biological_Process_2021,atrioventricular valve formation (GO:0003190),1/7,0.0173717414502839,0.0605182992849427,0,0,67.83673469387755,274.9362107684438,HEY1,AEC,1.7601566430186848
GO_Biological_Process_2021,regulation of vascular associated smooth muscle cell differentiation (GO:1905063),1/7,0.0173717414502839,0.0605182992849427,0,0,67.83673469387755,274.9362107684438,PDGFB,AEC,1.7601566430186848
GO_Biological_Process_2021,AV node cell to bundle of His cell communication (GO:0086067),1/7,0.0173717414502839,0.0605182992849427,0,0,67.83673469387755,274.9362107684438,GJA5,AEC,1.7601566430186848
GO_Biological_Process_2021,positive regulation of epithelial tube formation (GO:1905278),1/7,0.0173717414502839,0.0605182992849427,0,0,67.83673469387755,274.9362107684438,FGF2,AEC,1.7601566430186848
GO_Biological_Process_2021,calcitonin family receptor signaling pathway (GO:0097646),1/7,0.0173717414502839,0.0605182992849427,0,0,67.83673469387755,274.9362107684438,RAMP2,AEC,1.7601566430186848
GO_Biological_Process_2021,heart trabecula formation (GO:0060347),1/7,0.0173717414502839,0.0605182992849427,0,0,67.83673469387755,274.9362107684438,HEY1,AEC,1.7601566430186848
GO_Biological_Process_2021,cardiac pacemaker cell development (GO:0060926),1/7,0.0173717414502839,0.0605182992849427,0,0,67.83673469387755,274.9362107684438,TBX3,AEC,1.7601566430186848
GO_Biological_Process_2021,regulation of endothelial cell chemotaxis to fibroblast growth factor (GO:2000544),1/7,0.0173717414502839,0.0605182992849427,0,0,67.83673469387755,274.9362107684438,FGF2,AEC,1.7601566430186848
GO_Biological_Process_2021,interleukin-18-mediated signaling pathway (GO:0035655),1/7,0.0173717414502839,0.0605182992849427,0,0,67.83673469387755,274.9362107684438,PDGFB,AEC,1.7601566430186848
GO_Biological_Process_2021,regulation of extracellular matrix assembly (GO:1901201),1/7,0.0173717414502839,0.0605182992849427,0,0,67.83673469387755,274.9362107684438,TIE1,AEC,1.7601566430186848
GO_Biological_Process_2021,keratinocyte proliferation (GO:0043616),1/7,0.0173717414502839,0.0605182992849427,0,0,67.83673469387755,274.9362107684438,CDH13,AEC,1.7601566430186848
GO_Biological_Process_2021,cellular response to interleukin-18 (GO:0071351),1/7,0.0173717414502839,0.0605182992849427,0,0,67.83673469387755,274.9362107684438,PDGFB,AEC,1.7601566430186848
GO_Biological_Process_2021,regulation of lens fiber cell differentiation (GO:1902746),1/7,0.0173717414502839,0.0605182992849427,0,0,67.83673469387755,274.9362107684438,FGF2,AEC,1.7601566430186848
GO_Biological_Process_2021,positive regulation of urine volume (GO:0035810),1/7,0.0173717414502839,0.0605182992849427,0,0,67.83673469387755,274.9362107684438,NPR1,AEC,1.7601566430186848
GO_Biological_Process_2021,ureter development (GO:0072189),1/7,0.0173717414502839,0.0605182992849427,0,0,67.83673469387755,274.9362107684438,SOX17,AEC,1.7601566430186848
GO_Biological_Process_2021,vascular associated smooth muscle cell development (GO:0097084),1/7,0.0173717414502839,0.0605182992849427,0,0,67.83673469387755,274.9362107684438,RAMP2,AEC,1.7601566430186848
GO_Biological_Process_2021,mitral valve development (GO:0003174),1/7,0.0173717414502839,0.0605182992849427,0,0,67.83673469387755,274.9362107684438,GJA5,AEC,1.7601566430186848
GO_Biological_Process_2021,regulation of norepinephrine secretion (GO:0014061),1/7,0.0173717414502839,0.0605182992849427,0,0,67.83673469387755,274.9362107684438,ADRA2C,AEC,1.7601566430186848
GO_Biological_Process_2021,pericardium morphogenesis (GO:0003344),1/7,0.0173717414502839,0.0605182992849427,0,0,67.83673469387755,274.9362107684438,DLL4,AEC,1.7601566430186848
GO_Biological_Process_2021,regulation of transcription by RNA polymerase II (GO:0006357),11/2206,0.0184730178315744,0.0640568997955983,0,0,2.281467204018457,9.106348827086247,DLL4;EDN1;IFI27;MECOM;HEY1;SOX17;SOX18;CDH13;HIF3A;FGF2;TBX3,AEC,1.73346215055113
GO_Biological_Process_2021,lymphocyte differentiation (GO:0030098),2/84,0.0187414436957378,0.0642945537962668,0,0,10.095528455284551,40.15009805248223,DLL4;JAG2,AEC,1.7271969574747794
GO_Biological_Process_2021,positive regulation of cellular process (GO:0048522),5/625,0.0195349467399156,0.0642945537962668,0,0,3.46415770609319,13.633366819342184,CLDN5;EDN1;PDGFB;FGF2;TBX3,AEC,1.7091877684981829
GO_Biological_Process_2021,negative regulation of long-term synaptic potentiation (GO:1900272),1/8,0.0198291614511851,0.0642945537962668,0,0,58.142857142857146,227.9549801512961,FAM107A,AEC,1.702695651141308
GO_Biological_Process_2021,regulation of chemokine-mediated signaling pathway (GO:0070099),1/8,0.0198291614511851,0.0642945537962668,0,0,58.142857142857146,227.9549801512961,EDN1,AEC,1.702695651141308
GO_Biological_Process_2021,cell-cell adhesion mediated by cadherin (GO:0044331),1/8,0.0198291614511851,0.0642945537962668,0,0,58.142857142857146,227.9549801512961,CDH5,AEC,1.702695651141308
GO_Biological_Process_2021,positive regulation of lipoprotein lipase activity (GO:0051006),1/8,0.0198291614511851,0.0642945537962668,0,0,58.142857142857146,227.9549801512961,GPIHBP1,AEC,1.702695651141308
